suite,mode,backend,kernel,n,block_size,divergence_degree,iterations,elapsed_ms,threads_launched,elements_per_thread,useful_ops,throughput_gops,gflops_est,slowdown_vs_uniform,resident_blocks_per_sm_est,active_warps_per_sm_est,max_warps_per_sm,occupancy_est,active_warps_measured,max_warps_measured,occupancy_measured
compute,uniform,gpu,uniform,16777216,128,1,512,8.076032066345215,16777216,1.0,68719476736,8509.064373626095,8509.064373626095,1.0,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,128,2,512,17.676998138427734,16777216,1.0,68719476736,3887.508286071031,3887.508286071031,2.1888221831228325,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,128,4,512,34.297977447509766,16777216,1.0,68719476736,2003.6014322176727,2003.6014322176727,4.246884753025902,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,128,8,512,67.65262145996094,16777216,1.0,68719476736,1015.7696073413867,1015.7696073413867,8.376962957079607,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,128,16,512,134.1749725341797,16777216,1.0,68719476736,512.1631511308447,512.1631511308447,16.613972236851232,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,128,32,512,267.1665893554688,16777216,1.0,68719476736,257.21583264503107,257.21583264503107,33.081417602193135,8,32,32,1.0,,,
compute,uniform,gpu,uniform,16777216,256,1,512,8.060768127441406,16777216,1.0,68719476736,8525.177210104475,8525.177210104475,1.0,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,256,2,512,17.870029067993165,16777216,1.0,68719476736,3845.515666176659,3845.515666176659,2.216913920046643,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,256,4,512,34.262098693847655,16777216,1.0,68719476736,2005.6995734572367,2005.6995734572367,4.25047565593763,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,256,8,512,67.37960357666016,16777216,1.0,68719476736,1019.8854414127774,1019.8854414127774,8.35895568652802,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,256,16,512,133.63648376464843,16777216,1.0,68719476736,514.2269146876396,514.2269146876396,16.578628941044407,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,256,32,512,266.3145751953125,16777216,1.0,68719476736,258.03873740519765,258.03873740519765,33.03836197554094,4,32,32,1.0,,,
compute,uniform,gpu,uniform,16777216,512,1,512,8.076992225646972,16777216,1.0,68719476736,8508.052851381262,8508.052851381262,1.0,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,512,2,512,17.511193466186523,16777216,1.0,68719476736,3924.317144270881,3924.317144270881,2.1680339632596173,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,512,4,512,33.82739944458008,16777216,1.0,68719476736,2031.4738308093742,2031.4738308093742,4.188118361333508,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,512,8,512,66.36061401367188,16777216,1.0,68719476736,1035.5461256256933,1035.5461256256933,8.216005681292623,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,512,16,512,131.90602111816406,16777216,1.0,68719476736,520.9730090671123,520.9730090671123,16.331081847438366,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,512,32,512,262.4977783203125,16777216,1.0,68719476736,261.7906984802941,261.7906984802941,32.49944669833903,2,32,32,1.0,,,
compute,uniform,gpu,uniform,16777216,1024,1,512,8.182444763183593,16777216,1.0,68719476736,8398.403988646407,8398.403988646407,1.0,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,1024,2,512,17.796902465820313,16777216,1.0,68719476736,3861.3167020484943,3861.3167020484943,2.175010401035199,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,1024,4,512,34.16095886230469,16777216,1.0,68719476736,2011.63781769104,2011.63781769104,4.174908581847056,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,1024,8,512,66.76310272216797,16777216,1.0,68719476736,1029.303221900477,1029.303221900477,8.159309919519952,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,1024,16,512,131.9424560546875,16777216,1.0,68719476736,520.8291462114147,520.8291462114147,16.125065292020604,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,16777216,1024,32,512,262.39418334960936,16777216,1.0,68719476736,261.8940551911526,261.8940551911526,32.067944354508306,1,32,32,1.0,,,
compute,uniform,gpu,uniform,33554432,32,1,512,16.128921508789062,33554432,1.0,137438953472,8521.273626206563,8521.273626206563,1.0,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,33554432,32,2,512,35.80068435668945,33554432,1.0,137438953472,3839.0035258172143,3839.0035258172143,2.219657671294435,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,33554432,32,4,512,69.11564331054687,33554432,1.0,137438953472,1988.5361242239521,1988.5361242239521,4.285199309382465,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,33554432,32,8,512,135.33853759765626,33554432,1.0,137438953472,1015.5197175292967,1015.5197175292967,8.391046947801613,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,33554432,32,16,512,268.35263671875,33554432,1.0,137438953472,512.158013994267,512.158013994267,16.637977720489108,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,33554432,32,32,512,534.5388916015625,33554432,1.0,137438953472,257.1168452499524,257.1168452499524,33.14163884487122,16,16,32,0.5,,,
compute,uniform,gpu,uniform,33554432,64,1,512,16.042848205566408,33554432,1.0,137438953472,8566.992077149533,8566.992077149533,1.0,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,64,2,512,35.64236907958984,33554432,1.0,137438953472,3856.0555041977473,3856.0555041977473,2.2216983308003226,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,64,4,512,68.90469055175781,33554432,1.0,137438953472,1994.6240578319212,1994.6240578319212,4.29504098454599,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,64,8,512,136.21694946289062,33554432,1.0,137438953472,1008.9710128873668,1008.9710128873668,8.490820814201014,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,64,16,512,270.15272216796876,33554432,1.0,137438953472,508.7453954528234,508.7453954528234,16.839448875059077,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,64,32,512,538.6091552734375,33554432,1.0,137438953472,255.17381597835242,255.17381597835242,33.57316284315123,16,32,32,1.0,,,
compute,uniform,gpu,uniform,33554432,128,1,512,16.1731014251709,33554432,1.0,137438953472,8497.996139324137,8497.996139324137,1.0,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,128,2,512,35.39517440795898,33554432,1.0,137438953472,3882.9856264557743,3882.9856264557743,2.188521142449026,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,128,4,512,69.05692749023437,33554432,1.0,137438953472,1990.2268818929979,1990.2268818929979,4.2698630073980794,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,128,8,512,136.22010803222656,33554432,1.0,137438953472,1008.9476176269446,1008.9476176269446,8.422633634153886,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,128,16,512,270.1396240234375,33554432,1.0,137438953472,508.7700627734482,508.7700627734482,16.70301922443938,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,128,32,512,538.4105834960938,33554432,1.0,137438953472,255.26792690358985,255.26792690358985,33.2904969394517,8,32,32,1.0,,,
compute,uniform,gpu,uniform,33554432,256,1,512,16.15267219543457,33554432,1.0,137438953472,8508.74405232133,8508.74405232133,1.0,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,256,2,512,35.73255081176758,33554432,1.0,137438953472,3846.323599902028,3846.323599902028,2.212175817068034,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,256,4,512,69.00345764160156,33554432,1.0,137438953472,1991.7690818603169,1991.7690818603169,4.27195307418576,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,256,8,512,135.63514099121093,33554432,1.0,137438953472,1013.2990054613203,1013.2990054613203,8.397071354518491,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,256,16,512,269.11281127929686,33554432,1.0,137438953472,510.7112991709634,510.7112991709634,16.66057529201636,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,256,32,512,536.3951782226562,33554432,1.0,137438953472,256.22704873560485,256.22704873560485,33.2078291277566,4,32,32,1.0,,,
compute,uniform,gpu,uniform,33554432,512,1,512,16.181151962280275,33554432,1.0,137438953472,8493.768168816572,8493.768168816572,1.0,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,512,2,512,35.32376403808594,33554432,1.0,137438953472,3890.8354535437925,3890.8354535437925,2.183019115105576,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,512,4,512,67.91734924316407,33554432,1.0,137438953472,2023.6206949115187,2023.6206949115187,4.197312366973967,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,512,8,512,133.78277893066405,33554432,1.0,137438953472,1027.3291866902453,1027.3291866902453,8.267815495616368,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,512,16,512,265.59605102539064,33554432,1.0,137438953472,517.4736331409574,517.4736331409574,16.41391488347177,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,512,32,512,529.1691040039062,33554432,1.0,137438953472,259.7259598719608,259.7259598719608,32.70280788645006,2,32,32,1.0,,,
compute,uniform,gpu,uniform,33554432,1024,1,512,16.367084884643553,33554432,1.0,137438953472,8397.277489588409,8397.277489588409,1.0,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,1024,2,512,35.69989776611328,33554432,1.0,137438953472,3849.841654237411,3849.841654237411,2.1812007463594676,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,1024,4,512,68.47398376464844,33554432,1.0,137438953472,2007.1704013073152,2007.1704013073152,4.183639557517923,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,1024,8,512,134.40448608398438,33554432,1.0,137438953472,1022.5771287583324,1022.5771287583324,8.211876887746188,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,1024,16,512,265.5605224609375,33554432,1.0,137438953472,517.5428644226158,517.5428644226158,16.225279231618096,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,33554432,1024,32,512,528.193408203125,33554432,1.0,137438953472,260.2057339934574,260.2057339934574,32.271685026739455,1,32,32,1.0,,,
compute,uniform,gpu,uniform,67108864,32,1,512,32.361593627929686,67108864,1.0,274877906944,8493.954596437627,8493.954596437627,1.0,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,67108864,32,2,512,72.42938232421875,67108864,1.0,274877906944,3795.1159891651737,3795.1159891651737,2.2381277991732937,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,67108864,32,4,512,139.19766235351562,67108864,1.0,274877906944,1974.7307698738632,1974.7307698738632,4.301322856776158,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,67108864,32,8,512,272.8820556640625,67108864,1.0,274877906944,1007.3139704077668,1007.3139704077668,8.432281141697283,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,67108864,32,16,512,540.9344482421875,67108864,1.0,274877906944,508.15382129431606,508.15382129431606,16.71532170082421,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,67108864,32,32,512,1077.192626953125,67108864,1.0,274877906944,255.17990010895386,255.17990010895386,33.28614280674526,16,16,32,0.5,,,
compute,uniform,gpu,uniform,67108864,64,1,512,32.390771484375,67108864,1.0,274877906944,8486.303176711875,8486.303176711875,1.0,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,64,2,512,71.36770629882812,67108864,1.0,274877906944,3851.5726677979774,3851.5726677979774,2.2033345619216025,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,64,4,512,138.91240539550782,67108864,1.0,274877906944,1978.78588425112,1978.78588425112,4.288641456487625,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,64,8,512,274.2503356933594,67108864,1.0,274877906944,1002.2883153417259,1002.2883153417259,8.466928175071567,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,64,16,512,544.3751098632813,67108864,1.0,274877906944,504.94209225149,504.94209225149,16.806487925916883,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,64,32,512,1085.2731689453126,67108864,1.0,274877906944,253.27992510045297,253.27992510045297,33.50562889398414,16,32,32,1.0,,,
compute,uniform,gpu,uniform,67108864,128,1,512,32.46200408935547,67108864,1.0,274877906944,8467.681360256329,8467.681360256329,1.0,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,128,2,512,71.3205322265625,67108864,1.0,274877906944,3854.1202422719,3854.1202422719,2.1970464925777344,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,128,4,512,138.91439208984374,67108864,1.0,274877906944,1978.7575845001072,1978.7575845001072,4.27929192872583,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,128,8,512,274.20819702148435,67108864,1.0,274877906944,1002.442341001437,1002.442341001437,8.447050781790741,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,128,16,512,544.3244750976562,67108864,1.0,274877906944,504.9890635446526,504.9890635446526,16.768048996585033,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,128,32,512,1085.0807373046875,67108864,1.0,274877906944,253.3248425612914,253.3248425612914,33.426178319671074,8,32,32,1.0,,,
compute,uniform,gpu,uniform,67108864,256,1,512,32.5722297668457,67108864,1.0,274877906944,8439.02640106604,8439.02640106604,1.0,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,256,2,512,71.81940460205078,67108864,1.0,274877906944,3827.348729317521,3827.348729317521,2.204927483200846,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,256,4,512,139.02633361816407,67108864,1.0,274877906944,1977.1643241269123,1977.1643241269123,4.268247357129809,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,256,8,512,273.34136352539065,67108864,1.0,274877906944,1005.621335164177,1005.621335164177,8.391852982801216,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,256,16,512,542.36865234375,67108864,1.0,274877906944,506.81009264854055,506.81009264854055,16.651259561474998,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,256,32,512,1081.162451171875,67108864,1.0,274877906944,254.24292773584492,254.24292773584492,33.19276754802823,4,32,32,1.0,,,
compute,uniform,gpu,uniform,67108864,512,1,512,32.51259536743164,67108864,1.0,274877906944,8454.505210597532,8454.505210597532,1.0,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,512,2,512,70.83816375732422,67108864,1.0,274877906944,3880.364656058428,3880.364656058428,2.1787914178110763,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,512,4,512,136.9722686767578,67108864,1.0,274877906944,2006.814296057891,2006.814296057891,4.212898636014921,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,512,8,512,269.7747436523438,67108864,1.0,274877906944,1018.9163863991383,1018.9163863991383,8.29754563127191,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,512,16,512,534.9176635742188,67108864,1.0,274877906944,513.8695647238825,513.8695647238825,16.45262882058483,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,512,32,512,1066.137548828125,67108864,1.0,274877906944,257.8259317910149,257.8259317910149,32.79152392417405,2,32,32,1.0,,,
compute,uniform,gpu,uniform,67108864,1024,1,512,32.955648040771486,67108864,1.0,274877906944,8340.84362728754,8340.84362728754,1.0,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,1024,2,512,71.8415756225586,67108864,1.0,274877906944,3826.167571660094,3826.167571660094,2.1799472895716967,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,1024,4,512,138.17750244140626,67108864,1.0,274877906944,1989.3101415735975,1989.3101415735975,4.192832204982231,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,1024,8,512,270.4883666992188,67108864,1.0,274877906944,1016.2282034467767,1016.2282034467767,8.207648241800033,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,1024,16,512,535.22734375,67108864,1.0,274877906944,513.5722420646599,513.5722420646599,16.240838082984652,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,67108864,1024,32,512,1064.4368408203125,67108864,1.0,274877906944,258.2378741534014,258.2378741534014,32.29907175557377,1,32,32,1.0,,,
compute,uniform,gpu,uniform,134217728,32,1,512,64.79599304199219,134217728,1.0,549755813888,8484.410656870728,8484.410656870728,1.0,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,134217728,32,2,512,145.2565185546875,134217728,1.0,549755813888,3784.723875789595,3784.723875789595,2.241751561096555,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,134217728,32,4,512,280.13019409179685,134217728,1.0,549755813888,1962.5010994275347,1962.5010994275347,4.323264154779657,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,134217728,32,8,512,550.275537109375,134217728,1.0,549755813888,999.055521849826,999.055521849826,8.49243157293321,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,134217728,32,16,512,1090.5409912109376,134217728,1.0,549755813888,504.1129295631068,504.1129295631068,16.83037700346985,16,16,32,0.5,,,
compute,divergence-gpu,gpu,divergent,134217728,32,32,512,2171.54052734375,134217728,1.0,549755813888,253.16396676255764,253.16396676255764,33.513500224256845,16,16,32,0.5,,,
compute,uniform,gpu,uniform,134217728,64,1,512,64.93258361816406,134217728,1.0,549755813888,8466.563060555822,8466.563060555822,1.0,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,64,2,512,142.5026641845703,134217728,1.0,549755813888,3857.8634093181095,3857.8634093181095,2.194624890063777,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,64,4,512,277.75474853515624,134217728,1.0,549755813888,1979.2850231628559,1979.2850231628559,4.27758658377884,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,64,8,512,548.287744140625,134217728,1.0,549755813888,1002.6775534617796,1002.6775534617796,8.443953922499528,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,64,16,512,1088.5851318359375,134217728,1.0,549755813888,505.0186685544907,505.0186685544907,16.764851653483564,16,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,64,32,512,2204.240283203125,134217728,1.0,549755813888,249.40829639911763,249.40829639911763,33.946597538227586,16,32,32,1.0,,,
compute,uniform,gpu,uniform,134217728,128,1,512,65.30771331787109,134217728,1.0,549755813888,8417.930837850394,8417.930837850394,1.0,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,128,2,512,142.43658447265625,134217728,1.0,549755813888,3859.653163710461,3859.653163710461,2.181007070012958,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,128,4,512,278.1263916015625,134217728,1.0,549755813888,1976.640227208526,1976.640227208526,4.258706628539309,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,128,8,512,548.6880981445313,134217728,1.0,549755813888,1001.9459429630045,1001.9459429630045,8.401581838793089,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,128,16,512,1090.691943359375,134217728,1.0,549755813888,504.04316015641405,504.04316015641405,16.70081354786791,8,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,128,32,512,2173.9716796875,134217728,1.0,549755813888,252.88085352014582,252.88085352014582,33.28813044036875,8,32,32,1.0,,,
compute,uniform,gpu,uniform,134217728,256,1,512,65.02684173583984,134217728,1.0,549755813888,8454.290554680278,8454.290554680278,1.0,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,256,2,512,143.5921661376953,134217728,1.0,549755813888,3828.5919676204403,3828.5919676204403,2.208198373235061,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,256,4,512,278.58502197265625,134217728,1.0,549755813888,1973.3861138520208,1973.3861138520208,4.28415427438963,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,256,8,512,547.7799438476562,134217728,1.0,549755813888,1003.6070507190625,1003.6070507190625,8.423905101725783,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,256,16,512,1086.9067626953124,134217728,1.0,549755813888,505.7985033828615,505.7985033828615,16.714740154699207,4,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,256,32,512,2166.869580078125,134217728,1.0,549755813888,253.70969205639912,253.70969205639912,33.322694478699326,4,32,32,1.0,,,
compute,uniform,gpu,uniform,134217728,512,1,512,65.0483901977539,134217728,1.0,549755813888,8451.489917224466,8451.489917224466,1.0,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,512,2,512,141.95475158691406,134217728,1.0,549755813888,3872.7538722182417,3872.7538722182417,2.182294614138133,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,512,4,512,274.65325927734375,134217728,1.0,549755813888,2001.6358638324361,2001.6358638324361,4.222291411707025,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,512,8,512,540.0289794921875,134217728,1.0,549755813888,1018.0116896781336,1018.0116896781336,8.301957632624621,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,512,16,512,1072.269580078125,134217728,1.0,549755813888,512.7029844938295,512.7029844938295,16.48418318759793,2,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,512,32,512,2136.803466796875,134217728,1.0,549755813888,257.27954041187445,257.27954041187445,32.84944424144501,2,32,32,1.0,,,
compute,uniform,gpu,uniform,134217728,1024,1,512,65.9965316772461,134217728,1.0,549755813888,8330.071291875807,8330.071291875807,1.0,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,1024,2,512,143.70060119628906,134217728,1.0,549755813888,3825.7029498231286,3825.7029498231286,2.1773962592315033,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,1024,4,512,276.2344970703125,134217728,1.0,549755813888,1990.1779818183447,1990.1779818183447,4.185591121988476,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,1024,8,512,542.0434936523437,134217728,1.0,549755813888,1014.2282313614538,1014.2282313614538,8.213211813966073,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,1024,16,512,1071.9842529296875,134217728,1.0,549755813888,512.8394492601367,512.8394492601367,16.243039227761116,1,32,32,1.0,,,
compute,divergence-gpu,gpu,divergent,134217728,1024,32,512,2132.959228515625,134217728,1.0,549755813888,257.7432360348433,257.7432360348433,32.31926245680293,1,32,32,1.0,,,
compute,uniform,cpu,uniform,65536,0,1,512,89.88441983237863,65536,1.0,268435456,2.9864514506584463,2.9864514506584463,1.0,,,,,,,
compute,divergence-cpu,cpu,divergent,65536,0,2,512,114.95525995269418,65536,1.0,268435456,2.335129824511425,2.335129824511425,1.278923089975649,,,,,,,
compute,divergence-cpu,cpu,divergent,65536,0,4,512,113.45552019774914,65536,1.0,268435456,2.3659973135914947,2.3659973135914947,1.262237887381675,,,,,,,
compute,divergence-cpu,cpu,divergent,65536,0,8,512,117.10194004699588,65536,1.0,268435456,2.292322876053721,2.292322876053721,1.3028057617257136,,,,,,,
compute,divergence-cpu,cpu,divergent,65536,0,16,512,111.37456009164453,65536,1.0,268435456,2.4102044109455334,2.4102044109455334,1.2390863766973397,,,,,,,
compute,divergence-cpu,cpu,divergent,65536,0,32,512,115.10839993134141,65536,1.0,268435456,2.332023172593081,2.332023172593081,1.2806268332821398,,,,,,,
compute,uniform,cpu,uniform,262144,0,1,512,358.6202001199126,262144,1.0,1073741824,2.994091865547369,2.994091865547369,1.0,,,,,,,
compute,divergence-cpu,cpu,divergent,262144,0,2,512,457.9837598837912,262144,1.0,1073741824,2.344497595880804,2.344497595880804,1.2770718429431867,,,,,,,
compute,divergence-cpu,cpu,divergent,262144,0,4,512,460.8150399290025,262144,1.0,1073741824,2.330092837606669,2.330092837606669,1.284966769230843,,,,,,,
compute,divergence-cpu,cpu,divergent,262144,0,8,512,454.87051997333765,262144,1.0,1073741824,2.360543884142981,2.360543884142981,1.2683906813426618,,,,,,,
compute,divergence-cpu,cpu,divergent,262144,0,16,512,455.9892000630498,262144,1.0,1073741824,2.3547527525904854,2.3547527525904854,1.2715100820048053,,,,,,,
compute,divergence-cpu,cpu,divergent,262144,0,32,512,453.97570012137294,262144,1.0,1073741824,2.365196691613514,2.365196691613514,1.2658955071955682,,,,,,,
compute,uniform,cpu,uniform,1048576,0,1,512,1434.3660200946033,1048576,1.0,4294967296,2.994331457821851,2.994331457821851,1.0,,,,,,,
compute,divergence-cpu,cpu,divergent,1048576,0,2,512,1831.5485801547766,1048576,1.0,4294967296,2.3449922882400696,2.3449922882400696,1.2769046076774582,,,,,,,
compute,divergence-cpu,cpu,divergent,1048576,0,4,512,1824.0250999107957,1048576,1.0,4294967296,2.35466458011463,2.35466458011463,1.2716594470011864,,,,,,,
compute,divergence-cpu,cpu,divergent,1048576,0,8,512,1823.0265599675477,1048576,1.0,4294967296,2.355954318118358,2.355954318118358,1.2709632927914105,,,,,,,
compute,divergence-cpu,cpu,divergent,1048576,0,16,512,1824.3624798953533,1048576,1.0,4294967296,2.3542291311792174,2.3542291311792174,1.2718946589204811,,,,,,,
compute,divergence-cpu,cpu,divergent,1048576,0,32,512,1823.6641599796712,1048576,1.0,4294967296,2.355130615742252,2.355130615742252,1.2714078097439814,,,,,,,
